@RELATION cluster_test
@ATTRIBUTE x continuous
@ATTRIBUTE y continuous
@ATTRIBUTE color {r,g,b}
@DATA
-38.36769941955967,74.32242128958775,r
-49.635254915624216,73.14683045111454,r
-54.23492212988487,77.57602150721344,r
-20.46624508053619,11.516075275247054,r
66.0,-19.06849543434858,r
-48.58328562562099,75.03873830406168,r
-92.5317903714357,14.75577250228713,r
-7.300587347873621,13.794960518281883,r
66.0,-26.715398245015372,r
-10.469303395120694,-0.913818384165964,r
-13.004873383847233,-21.546306542867487,r
66.0,-26.89710250105938,r
-88.37626492754673,26.65036161174089,r
-30.88673450929084,-15.42443279816384,r
-24.078181289931017,-20.120614758428182,r
-45.48829531620888,74.00487189948035,r
81.97477455336045,-35.97393957002299,r
-50.53465862577166,72.21792569760274,r
5.096070223017634,2.187526754894811,r
-89.87674229357816,-3.380704740786669,r
-39.38090109876132,88.05339010936824,r
49.92618421481161,-36.67443184554284,r
-38.219847953696345,-16.08334433563021,r
-20.842992131271167,-30.987665812791164,r
-89.29669090943382,3.00121843874887,r
64.28989928337165,-26.663381171355006,r
66.06975647374412,-53.958588854417016,r
-42.26488210057508,78.76151456035733,r
-10.798635510047292,7.203630046304096,r
-15.098123503385892,-20.217986951623264,r
-89.38161799075309,21.7978990179243,r
-99.72462220366569,-1.2129645840442453,r
71.19615242270663,-43.00000000000001,r
-28.435708898651,76.6748531630316,r
-56.46812862004589,69.6906592001385,r
-16.272407122003415,-20.046591073257062,r
70.6025242672622,-38.17219338546782,r
-100.80906252182913,4.9623233582178266,r
-89.0,11.121869343405148,r
-17.154953216246724,-19.519263797647007,r
-95.13798524056249,2.955109282189129,r
60.361844275284554,-35.28989928337165,r
51.38444902822147,-32.95088102181043,r
-88.05924383059113,9.010956209263453,r
-85.1758320761543,12.94874012957047,r
-9.304134495199673,-1.922144549932563,r
-9.825475935627166,19.997867732189476,r
-84.62690146430302,14.878476961970696,r
-76.00197996296691,10.72076149700345,r
-82.46493701451959,15.300415394543602,r
-2.691636338859192,-1.3212595753644027,r
60.70993272936774,-29.718847050625474,r
-47.82842712474619,85.89949493661166,r
-101.0208152801713,18.071067811865476,r
67.378186779085,-45.65135526344487,r
51.036539246102635,-36.441948210046995,r
65.0603073792141,-30.84363742013796,r
-37.71884705062547,67.1832212156129,r
-12.952019020337815,20.77211629518312,r
-36.215009389479775,71.18547981478362,r
-87.54461816427569,28.6066568132085,r
-19.293829192327934,-32.91800766805454,r
-9.629943807187853,-24.424048101231683,r
51.27192234476095,-38.56292451395709,r
-40.14852136862002,77.93537516479734,r
84.9739611603369,-37.57569551867239,r
-100.68432260188916,12.75348458715631,r
76.10289749894062,-45.18116508364789,r
-15.889763100685984,7.14485397225927,r
-20.918007668054543,7.706170807672065,r
70.38557557084106,-37.95630475596303,r
-91.32937140592269,11.0,r
-89.97029572627599,14.870750329594683,r
66.0,-22.027795681472284,r
-21.0,-39.38666487320323,r
-32.890317207638304,-24.007391819076574,r
78.58005851918136,-29.919692544804647,r
-77.22047379862803,9.664337032364188,r
-100.58308481444878,7.822066501823176,r
-37.71884705062547,70.70993272936774,r
-31.573878655321508,-23.653824134901996,r
-6.384449028221473,-23.124755271719327,r
-21.17364817766693,-13.136730222890128,r
-44.912737967813584,70.00091382906166,r
-41.619053906074406,78.71892336110994,r
-21.0,-23.30227261782863,r
-53.55950864665638,79.09016994374947,r
-9.641632050454701,-4.269384691469224,r
-18.00182751894271,-21.790603019784996,r
-32.238846615180364,79.05294392602471,r
-2.730492254880292,16.777488443215542,r
-88.40670855605748,25.990862405286435,r
-88.02970427372401,9.064624835202657,r
63.82144385993989,-47.902717383290515,r
-54.0,76.0,r
-47.5,76.0,r
-86.57595189876832,-3.868535021369734,r
-24.34457133944553,9.800832161395581,r
80.00370639745803,-30.191008958639294,r
-42.70569425459581,76.0,r
-13.736152004167252,-19.326980427434897,r
-21.83503860576039,-32.892948756157274,r
58.274428876349184,-36.14283269929789,r
-14.225244065073017,-0.18063315001248892,r
-41.291264581732854,73.75236043950453,r
-89.36560803021544,-3.888192274619831,r
-45.0,62.78851865523149,r
61.85889527835967,-18.647409300507704,r
66.32556815445716,-35.10896284880137,r
65.79065617502822,-45.987665812791164,r
-11.389185421335442,-1.8784620240976642,r
-32.70825851720888,78.2789770812001,r
-21.835038605760392,-18.03892772503372,r
-4.717032938440597,2.719704855047463,r
-32.53514035125983,-23.929461490718992,r
-9.025629935214765,8.24951054343865,r
-13.216088751950103,11.737828535778213,r
81.30087609540857,-39.33897363778189,r
71.51607527524706,-28.380739345440787,r
-49.688773541871285,61.27192234476095,r
-87.05157658655908,-6.824825237348268,r
-55.58013454126451,86.51722092687432,r
-18.32347757456457,-30.917737905728735,r
-3.180016399375015,19.895720330764238,r
61.46846106481675,-44.607128711332585,r
-92.70873541826715,16.993705494654595,r
-85.37653336856471,6.170370868554659,r
58.5825291634657,-42.61909890123868,r
-10.0,20.003706397458025,r
66.0,-37.4226182617407,r
-22.465121550819642,18.075353283564347,r
-7.424809625449729,-1.7145057063190112,r
-9.74118095489748,19.522961568046956,r
-34.71539824501537,75.23395555688103,r
74.97807645233841,-37.48829531620888,r
61.614424429158944,-54.21348560733463,r
71.78508848717885,-30.105600011929198,r
62.700684624328325,-48.817693036146494,r
-37.22182540694798,67.51471862576143,r
-46.509419160445546,75.34394097100949,r
-88.58188614692939,13.98356568610482,r
-23.78115294937453,-23.902113032590307,r
-107.43561879924394,11.725765686799003,r
-16.808991041360706,20.003706397458025,r
-24.654181830570405,-28.507786289212795,r
-88.98254759356271,4.001066133905261,r
-20.47706554351405,-22.996194698091745,r
-22.21553724366851,-6.243075951804672,r
67.55291427061513,-50.52296156804695,r
-13.274428876349186,-19.428498097893662,r
-44.5932633569242,58.642636304790585,r
-83.96726386876328,2.7096242744495793,r
-86.36977311926553,1.1132654907091624,r
-32.52590866136285,72.82206650182317,r
-9.756261313189706,13.940369213130577,r
-21.087262032186416,-25.999390780625564,r
-46.98053613748314,76.13917310096006,r
-87.58578643762691,12.414213562373096,r
-16.553216354311935,2.558541381893725,r
-35.97277465271928,67.21500938947977,r
-49.86260859321298,84.63207760406382,r
-7.634902137174482,-18.368076002083626,r
-31.24413979688739,-31.850583605210524,r
82.93530986755968,-37.697245941981265,r
-46.48164762671019,69.02663711335778,r
-10.907980999479093,14.01905871769531,r
-32.16791979355699,-12.29179606750063,r
-17.464466094067262,-16.34314575050762,r
-89.0,16.663883519448536,r
66.0,-46.78147600733806,r
-19.190749687519148,-28.931876481190994,r
-42.80593889514249,86.22997540093748,r
-16.99573578913367,6.628190940645013,r
66.0,-46.969385657403144,r
-5.7830957392775435,-23.854101966249686,r
52.755786107116094,-40.28630093950124,r
-100.2763114494309,4.843637420137965,r
-28.98903627803659,-22.942047212372984,r
-91.19406110485751,2.8160196792500187,r
73.77817459305203,-31.34314575050762,r
74.69869788266516,-29.56855174522606,r
-8.004871899480351,5.720974105023501,r
-3.393343186791501,-25.742410434719677,r
-88.02562993521477,11.0,r
-90.81173331571765,11.0,r
-44.53052843721411,68.93641925712858,r
-89.0,26.010109078601758,r
-81.5435063274364,14.276608177155968,r
83.30271052688974,-37.826912067451,r
-99.51722092687432,15.114496766047314,r
63.01141590572476,-35.431196630542146,r
49.430912637856075,-40.516580156403464,r
-42.56892551266297,76.0,r
-55.91800766805454,74.29382919232793,r
-47.63022688073447,76.0,r
74.98794046299167,-35.684886559632766,r
-15.481272745855605,11.287576359985405,r
-45.26146722824298,72.01522120763302,r
-11.805445069456145,12.389084080378343,r
-25.93474079096306,15.803502630270483,r
-21.96592582628907,-22.77645713530756,r
-13.118675362266387,8.934442802201417,r
66.0,-51.25739965507221,r
-2.929336293448067,18.256711089903646,r
-95.94658370458997,0.20990299492023645,r
-91.81682937671535,27.776004264319614,r
-18.450488130146034,-4.595371114307124,r
-12.502951440643697,12.913818384165964,r
-1.440491353343619,11.562305898749052,r
-93.65874281184537,19.693332436601615,r
-44.93019037425087,76.99984769515639,r
65.1547634765186,-52.407232379623046,r
-32.75532410004846,84.24176354418773,r
-25.014783638153148,-8.623393141406904,r
-89.0,-2.314791228132151,r
-21.809062521829134,14.301805382450489,r
-44.72165379807987,57.184906693910165,r
59.42739812099753,-33.46820962856429,r
-94.6943130030612,5.518727254144395,r
-19.361695911422018,-32.897952290669885,r
-41.416714374379005,65.42612134467849,r
4.41892543907478,4.621813220915001,r
-47.5,71.6698729810778,r
-51.18579493468597,58.9806656392123,r
-2.7495377037068023,4.7321452147778995,r
-26.87785252292473,-11.482779073125684,r
-93.82962913144534,8.670628594077318,r
-87.26794919243112,12.5,r
62.732165789909835,-31.129306024382032,r
51.25526320279815,-41.58861149080837,r
-20.74118095489748,-22.0,r
-50.392764277795,79.06859802752354,r
-17.263847995832748,22.03811743539062,r
-23.2114813447685,2.853398044750812,r
-44.025045252758815,61.111807725380174,r
-84.88550323395269,18.281152949374526,r
-89.0,11.348622970990634,r
-27.784384769251407,-22.0,r
-22.589757792699615,-27.93633667309498,r
-41.763932022500214,75.41221474770752,r
67.0751038486359,-50.07012597096083,r
-37.928932188134524,65.39339828220179,r
-33.393473984229416,67.05291354446804,r
-49.596266658713866,88.21296458404424,r
-15.499999999999996,9.464101615137755,r
-37.98606165137476,87.68432260188916,r
-13.11989246393278,-18.306031148046053,r
-47.92311019435571,78.02455948909478,r
-7.272006559750006,16.970305524287557,r
-10.426121344678494,-26.134560337254996,r
-21.20791169081776,-37.65036161174089,r
-1.8160196792500187,14.776244419430046,r
-84.36408072716607,5.006294505345402,r
48.78651439266537,-36.70762829527726,r
-20.415256590554527,-13.393257196332682,r
52.09224218149819,-41.869885714406855,r
66.85308540383603,-51.888192274619826,r
-89.0,13.622246153911385,r
-103.34457133944554,10.122884885831791,r
-21.0,-9.001979962966914,r
-16.80664716027288,-22.544639035015027,r
59.5343622247828,-28.100813061875577,r
-90.76589518571785,9.591585311642326,r
-42.02774516423561,91.80301344952221,r
-94.98538430155895,11.279025894976503,r
-19.32242128958776,-20.341924854889918,r
-9.154763476518601,-1.2504622962931986,r
-17.01393834862524,6.898794046299167,r
-13.128422635745437,-13.273426835565934,r
-20.68590452967749,-32.993299097210055,r
-33.587321804458156,74.76393202250021,r
-91.91076367144863,-3.6722140110070836,r
-78.5337549194638,11.0,r
-20.176577153877112,10.769273378098845,r
73.37236839860093,-28.39635345473431,r
-18.834644651028974,7.335662967635814,r
-18.455855711530724,-25.70943484963244,r
-13.205771365940056,-29.000000000000007,r
-22.433471798181202,-4.261971896553167,r
62.744318455428434,-52.12829720958907,r
-23.31479122813215,10.94427190999916,r
-21.82903757255504,-29.828700648590456,r
-11.576021507213444,-3.2349221298848683,r
-21.96592582628907,-24.847009496127725,r
-94.4378467222199,13.958327832184896,r
66.69459271066772,-47.83288528313429,r
-100.50943680541842,-0.11453392734395607,r
-10.0,23.0,r
-87.88661519231947,19.912412618674132,r
-45.0,87.9981723418767,r
-45.523492450537525,57.011574286637185,r
-35.256104387013885,-19.27605700156272,r
58.54769050458568,-33.40482381480333,r
61.46009500260453,-50.365097862825515,r
-45.0,76.96961924049268,r
67.9923893961835,-35.34404088779449,r
-54.92546151641322,74.17195984892278,r
-101.43196182751946,16.555062389732004,r
-2.4884549954257533,-4.595371114307126,r
-31.92738936467117,-22.0,r
71.52302912071464,-38.17219338546782,r
-3.898950353862997,21.530272779924214,r
74.18116508364788,-23.011372693774526,r
-9.256855174522606,0.646955149129135,r
-44.16835323672896,81.86888560440283,r
-51.74291868148642,76.0,r
-20.16835323672896,-3.4151955860576955,r
-26.737828535778213,-24.33897363778189,r
-43.01490769671736,77.82804015107722,r
-56.59397212106247,77.46270740323834,r
-17.878462024097665,5.131759111665348,r
83.61649323676896,-32.130114285593145,r
79.98862730622548,-29.44815530740195,r
-44.11028874386995,62.01918651343597,r
-39.3345811759894,80.28583650351057,r
0.8929487561572724,3.773230384638946,r
59.4922137107872,-46.135454576426014,r
-46.92252339187664,74.621813220915,r
5.588457268119896,9.0,r
-46.46243212086177,87.91055381969586,r
-20.001370465245426,-22.889711256130056,r
-53.66025403784438,73.5,r
-21.970295726275996,-26.596516016393682,r
-0.11326549070916059,3.8081442660546148,r
-4.0414111455829875,-21.581461157535248,r
-51.78733468344872,76.0,r
-19.246515412843692,-28.29155832409417,r
-41.224077653700974,65.89710250105938,r
2.21600407021681,7.026060429977006,r
66.89879404629917,-37.0,r
-40.00304586490452,75.790603019785,r
5.912350325892373,5.372829220394079,r
-84.22601147956252,-2.8957203307642487,r
67.67757871041223,-41.14518786277521,r
-45.0,82.87139028413365,r
-88.47905546699921,23.802500789158707,r
71.79555495773441,-40.105828541230245,r
-48.59669900169325,70.44273303632802,r
-31.755786107116094,77.87788625114356,r
67.94990949448236,-31.04472309015207,r
-4.607235722204997,2.493030825687384,r
62.89417145876975,-28.306667563398385,r
-106.72653955421974,10.65270364466614,r
-21.0,-25.108583845827884,r
-45.173648177666934,73.04557674096337,r
81.56388884149084,-46.75079941796779,r
-87.41569853573309,8.022361545076034,r
-53.18116508364788,69.78283230834423,r
-51.137196055047085,88.58311664818834,r
68.19364818129266,-29.059630786869423,r
-21.0,-19.041672167815104,r
65.73853277175702,-27.038053019082547,r
-105.34144883095142,7.141077018562014,r
63.07458519352332,-43.137985240562486,r
-13.274428876349186,-21.142832699297887,r
76.62466516594418,-37.0,r
-16.98294835181877,5.093165841326377,r
61.03852759529401,-25.464859648740173,r
64.54461816427569,-24.284081190460526,r
-18.80814426605461,-11.214471444409995,r
-35.59543596332043,67.90983005625053,r
-47.070552360820166,67.30666756339838,r
56.013704652454265,-36.63364830629939,r
-42.05511844965701,72.56543808322219,r
-8.473528036987641,7.9632543668953275,r
-104.17407469089856,1.3709596295672313,r
-13.858922981437985,4.077476608123362,r
-85.57979856674332,11.0,r
-11.672455412282453,5.0054781046317265,r
-72.25826819879246,13.083778132003165,r
64.6411299775205,-30.038346732422085,r
71.51607527524705,-44.38793770390791,r
-88.04128682977576,7.015221207633018,r
-89.15643446504023,11.0,r
-36.84428909986512,-22.139173100960065,r
-48.86370330515627,72.89417145876976,r
-11.95340892674294,-1.5641486047945348,r
-20.46624508053619,12.304086028853776,r
-0.7949514654755969,10.688773541871285,r
67.6904730469628,-46.0630778703665,r
67.36197149921864,-27.198928233927955,r
-89.0,12.714334601404225,r
59.6607260738895,-37.90630778703665,r
-13.736152004167252,-16.653960854869794,r
-10.0,0.1286771068759931,r
79.10643270862387,-30.690659200138494,r
7.975331625582328,6.314015737457663,r
-70.28865269276804,14.299315375671677,r
-21.0,-10.0,r
-88.79208830918225,17.84703320513664,r
-88.87813065659485,18.940369213130577,r
63.5595801415452,-29.69163633885919,r
65.39065328297427,-49.903099971337184,r
-70.04628304506333,9.744383472605755,r
-24.03201091398699,-13.34864473655513,r
71.3329058227097,-43.99695765711517,r
66.96126169593832,-40.583285625620995,r
68.24951054343865,-55.51303123091947,r
-15.9654368716013,-26.662875768741824,r
-53.48528137423857,73.17157287525382,r
-12.082262094271268,-11.293910298258268,r
-104.99756312250226,11.191976470810118,r
-50.50000000000001,71.6698729810778,r
-13.856725658119236,2.1697777844051105,r
-40.87932747242497,67.65534530889892,r
-16.00304586490452,-21.65100503297499,r
-102.86375296238198,11.0,r
-54.75079941796778,89.10643270862387,r
-78.1243065555602,11.0,r
-26.706339097770922,-24.78115294937453,r
80.86853502136972,-32.636713417782964,r
-1.087587381325866,6.417519302880196,r
-3.46433157981968,6.0,r
-90.75423022833643,2.393257196332682,r
-45.0,83.21664931889558,r
54.109682792361696,-30.977824542770275,r
-42.02774516423562,66.12311659404862,r
-5.012179748700879,5.0234093675822535,r
-93.90175131513524,-2.4187290871267866,r
-91.3511410091699,1.2917960675006324,r
-5.337124231258176,4.7413592179003246,r
-107.51303123091947,11.0,r
-5.322052724436213,4.087390488073929,r
-56.741387951235936,66.19649736972951,r
-19.641814145298092,16.724622203665692,r
63.48398829616373,-27.196497369729517,r
-21.0,-7.009137594713563,r
47.0,-37.0,r
-26.929123959578995,2.8220665018231763,r
65.07294901687516,-39.85316954888546,r
-91.0791169081776,-2.694066410273278,r
-43.7321452147779,75.09369221296335,r
-94.26045376146894,19.98794046299167,r
67.46270740323834,-43.81998360062498,r
-5.256845271490876,-22.0,r
-20.581886146929385,-18.021912418526906,r
-89.0,17.914522932288605,r
-13.07830737662829,1.2719354783596675,r
-44.371968525084675,66.01370465245427,r
-94.2090904713145,13.83655572679795,r
-88.651005032975,2.005482556828138,r
73.72799621844021,-26.95099996593139,r
-19.781306565948526,-5.126715422097526,r
-20.546009500260453,-15.762954330681426,r
-49.01478363815315,78.97257930190958,r
-40.14589803375031,66.59543596332043,r
-38.10634572891455,77.38918542133544,r
-41.723391822844036,77.1471528727021,r
-51.99695765711517,76.0,r
-5.021927443926819,-22.314015737457666,r
58.7495377037068,-43.76189218785119,r
-105.90687222126064,12.149813095944191,r
66.68404028665134,-19.145840205067742,r
-100.70165922590672,20.54797704087498,r
83.99725851281505,-36.965095187125435,r
-16.998933866094738,5.66840427769162,r
78.43556358832562,-37.559192903470745,r
-84.0,17.928203230275507,r
-89.76732121118538,11.997564050259824,r
-89.8370776849295,13.992692150779472,r
63.199258720508396,-42.73388719272481,r
-16.218476220184822,-19.36865465749537,r
-15.562305898749052,21.21690426072246,r
-84.5,23.99038105676658,r
-100.59110991546882,15.399923766742857,r
57.57458967587132,-23.423196329196024,r
61.68396119796809,-26.580124443115043,r
62.6453177282183,-35.36608289495492,r
-14.65878334408891,-8.003706397458025,r
-10.24433369012197,9.999390780625564,r
68.97080420622471,-38.67007721152079,r
-12.970804206224711,5.582480697119803,r
-34.37533483405581,80.97422543533025,r
-32.47565707155643,-27.262690685009254,r
-11.880586701894542,-18.085649675704772,r
-6.277568135664541,-19.5,r
-37.05121103650193,72.6078076153743,r
-21.97670446337147,-33.3462229071918,r
-51.88895043503166,87.87267334618997,r
-21.89980421737546,-40.51303123091947,r
-15.392764277795003,11.698824908258004,r
-45.656059028990505,61.660517975767334,r
-103.48888739433603,9.964723819589919,r
-8.732145214777901,-8.500924592586397,r
-61.420739046914164,71.60007623325716,r
-15.098123503385894,-32.69207829026041,r
-93.38371146789078,19.98794046299167,r
-19.583626120567516,-2.4254103241286735,r
74.95069705831446,-36.268300757126426,r
-44.930201006595,57.011574286637185,r
-18.24060919856087,-8.571844111935906,r
-11.368080573302676,10.698463103929543,r
-20.651377029009367,-10.045663622899053,r
-87.8528471272979,-2.92558475291286,r
-92.84504678375328,12.378186779084999,r
-15.735764363510459,19.925584752912865,r
-10.766044443118979,-3.6418141452980883,r
-33.88546607265606,70.24528159729078,r
-49.77398852043749,76.0,r
-12.571150438746157,7.532088886237956,r
-42.841980598984044,84.33590044550797,r
4.003706397458027,7.791839747726502,r
73.85301746758131,-37.19080899537654,r
-51.30934079986151,68.62763160139907,r
-8.004871899480351,6.488295316208877,r
-35.001523048436084,76.0,r
-0.006091729809043045,5.441608052759987,r
-99.34814166528551,15.19335283972712,r
-45.663090437347535,74.0012183459618,r
-3.207929916068025,7.209609477998338,r
-7.338859148403653,14.732661536483969,r
-18.14683045111454,-17.36474508437579,r
-7.822702939602993,-9.524731620415945,r
65.65121763127938,-29.019487597921405,r
74.57167300702112,-27.21427657670897,r
-82.81420506531403,28.964852936387018,r
51.25526320279815,-45.03007010891464,r
-80.57458967587132,3.013644899527069,r
-30.734152255572695,80.01722092687432,r
-15.552114003125439,-14.871947806493058,r
79.2114813447685,-31.336116480551464,r
-86.39527733499604,26.75692404819533,r
-33.885466072656044,83.1933980033865,r
-34.01507511769969,76.99438316861593,r
-18.08923632855137,-20.04370479853239,r
-36.0,84.66025403784438,r
74.75564727347093,-37.0,r
68.19008251056323,-37.0,r
-33.94811640609572,-30.335900445507967,r
-24.216088751950107,-31.563047559630355,r
4.554435894139948,5.274234313200997,r
-86.221366518164,16.035378602370557,r
-14.091990160374994,0.14917038704663899,r
-45.0,65.09728261670949,r
-12.612106447938798,-13.709624274449583,r
-13.276608177155966,8.294305745404186,r
-4.967976592327456,14.169585525225406,r
-44.06105687442822,92.77600426431961,r
-28.872708347886093,-24.264128740668315,r
61.954915028125264,-44.05342302750968,r
-46.32537300113839,76.0,r
-100.2763114494309,6.553738136766308,r
65.51615620880067,-53.49502734669194,r
-10.629320391049838,15.325751537483653,r
-5.468461064816751,8.958327832184896,r
-16.46846106481675,-25.8035643556663,r
-58.90775781850181,73.0031472526727,r
-45.987688340595135,76.62573786016092,r
-29.964918067425465,72.5797985667433,r
-83.00091382906166,11.122166845060985,r
-43.22301612444989,80.97260947684137,r
62.241229516856365,-37.0,r
80.33948202423267,-48.809062521829134,r
-40.683961197968095,87.80919229780295,r
-17.141077018562008,-26.806308479691594,r
-9.398184976847952,15.583626120567514,r
-20.685984262542338,-37.97807255607318,r
61.403483983606314,-37.0,r
-5.000761524218044,6.3315957223083865,r
-95.42787609686539,2.573511125691244,r
-88.0,3.205771365940053,r
-7.808144266054613,-4.785528555590005,r
70.89073800366903,-34.08923632855137,r
-20.633648306299392,-29.98903627803659,r
-89.79863551004729,15.814520185216384,r
-50.481272745855605,69.898950353863,r
-28.064690132440326,75.91284425725235,r
-74.22788370481688,8.2216291573291,r
0.9932990972100537,6.0,r
60.7124236400146,-27.86454542357399,r
-49.499513267805774,74.46791111376204,r
-43.27927069094686,89.10643270862387,r
-7.199258720508395,7.791839747726502,r
-8.687881942018986,2.981161679108911,r
-55.77748844321554,81.59192903470748,r
-29.559508646656383,-21.690983005625053,r
-50.55726696367198,86.07075720474111,r
-55.404027556683516,86.70608970174173,r
-51.4656377752172,80.04508497187474,r
65.0218523992662,-37.62373507245328,r
68.29813332935693,-40.213938048432695,r
-47.2789770812001,66.54481424400683,r
-88.61610553627249,17.99573578913367,r
67.58430146426691,-40.97018460656529,r
-28.117525274902334,-23.854367709133573,r
52.62339314140691,-38.33826121271772,r
-100.80919229780295,22.509436805418424,r
-80.00137074359247,11.226881283684685,r
-32.001979962966914,75.72076149700345,r
-89.20926942123238,5.014615698441055,r
-95.35903117079846,14.392192384625705,r
-81.6916363388592,6.525896926166198,r
-57.761153384819636,76.0,r
-20.895471536732348,-30.95069705831446,r
-11.133024655719558,21.93911516946793,r
-45.62819094064501,76.0,r
-55.26938469146922,81.73388719272481,r
-21.0,-15.086181615834036,r
-14.907744857729893,-11.730615308530782,r
-7.634057283678883,9.96107227496628,r
-34.50305553615189,72.22645209888614,r
-84.60007623325714,18.727406610312546,r
-59.61672732228161,80.8808397169096,r
73.41747083653429,-39.24763956049547,r
-87.68488655963277,-5.178292833385008,r
-24.23606797749979,-18.47328848624516,r
-21.261786096559252,-13.001370743592478,r
-75.05327422671556,11.784401684728923,r
-20.958141679009202,7.568803369457855,r
-37.30990643249345,76.0,r
-33.42982302564229,82.12835554495183,r
-21.0,-24.083975111376994,r
-23.868914267889107,-23.754230228336418,r
74.82947592858928,-42.63365875343069,r
65.37219173630287,-19.043847095323166,r
-20.495436485672748,-0.3025250632023804,r
4.57184411193591,7.545114224730162,r
-0.48943483704846535,5.072949016875157,r
-34.607695154586736,85.5,r
-48.75577250228712,90.12716148574283,r
50.98989092139824,-32.30528437214109,r
69.38690653839535,-43.792070083931975,r
-101.13525491562422,14.52671151375484,r
65.1629223150705,-23.03410329636246,r
-91.33897363778189,25.344571339445533,r
-82.12860971586635,8.51948306010492,r
-61.958588854417016,76.20926942123238,r
-38.81420506531403,67.49033281960615,r
-48.243752921401274,60.29396506483738,r
-25.851478631379983,-19.82270293960299,r
47.002893792028566,-36.965095187125435,r
-20.133974596215563,-25.500000000000004,r
-27.151121938178214,-6.248286121454207,r
69.65676850809585,-34.954004919812505,r
-13.990256201039298,5.720974105023501,r
-6.49153954332716,-5.475657071556425,r
-51.304086028853774,76.0,r
-89.0,7.75624707859874,r
-9.448725288366001,13.690093567506551,r
58.94657697249032,-32.14589803375031,r
-10.0,0.17088809343474765,r
-36.77100646790538,75.19098300562506,r
-99.40070433159248,7.093182146514119,r
-25.63534267419049,-9.142490489468315,r
82.77600426431961,-41.69471562785891,r
66.95630475596303,-38.169486818890945,r
53.70825851720888,-40.90681785348588,r
-36.53027277992421,-16.712423640014595,r
-86.58078104400333,-6.465323072967937,r
-98.84088543485761,9.490580839554458,r
-87.00274093049086,11.0,r
-46.96961550602442,78.08377813200316,r
-52.128052193506946,72.36807600208363,r
-10.0,11.73576436351046,r
-25.300415394543602,-7.996293602541973,r
-89.0,29.0,r
52.01918651343597,-37.05233595624294,r
-13.526711513754838,21.371322893124002,r
-52.01393834862524,85.88673450929083,r
-14.843637420137961,-16.36184427528455,r
83.85415979493226,-37.68404028665134,r
-80.0342477171743,12.568803369457846,r
-56.046058241429286,72.09268871510726,r
-74.0205569786814,10.685984262542334,r
59.128609715866354,-38.717280958388905,r
-3.367699419559666,14.94708645553195,r
-47.462645901302636,87.82016130410084,r
-22.782013048376736,-28.355866996353647,r
-21.9335804264972,-23.791839747726502,r
59.46493701451959,-40.9420474449983,r
-89.0,22.16791979355699,r
-77.19093747817087,14.77354790111386,r
4.380704740786673,8.630226880734465,r
-8.641129977520505,7.989043790736547,r
